Date,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12PlusPop_Pct,Series_Complete_18PlusPop_Pct,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus
11/18/2021,Jefferson County,IA,44.7,8171,49.7,50.6,71.5,97.4,48.6,8837
11/18/2021,Callahan County,TX,34.2,4772,39.8,42.2,62.9,99.1,38.5,5360
11/18/2021,Unknown County,MA,0,503732,0,0,0,89.6,0,677729
11/18/2021,Wabash County,IL,44.2,5091,51.7,54.7,77.8,97.8,47.8,5502
11/18/2021,Summit County,UT,77.3,32565,90.2,93.4,99.9,97.5,91.5,37728
11/18/2021,Randolph County,MO,34.1,8443,39.8,42,67.4,91.2,40.2,9917
11/18/2021,Ottawa County,KS,37.7,2153,43.5,46.3,65.8,93.6,41.4,2357
11/18/2021,Kauai County,HI,0,0,0,0,0,0,0,0
11/18/2021,Benton County,IN,39.1,3417,46.3,49.2,71,98.7,40.8,
11/18/2021,Oglethorpe County,GA,27.4,4175,31.6,32.4,48.6,58.3,29.7,4505
11/18/2021,Mineral County,CO,75.6,581,83.3,85.9,95.7,97.3,81,615
11/18/2021,Fremont County,CO,39.6,18961,44.2,46.1,70.6,97.3,44.2,21037
11/18/2021,Menifee County,KY,41.1,2666,46.5,48.6,64.8,93.9,45.4,2934
11/18/2021,Edgecombe County,NC,43.2,22261,50.6,53.3,73.2,97.2,50.8,26075
11/18/2021,Marion County,KY,45.5,8775,54.1,56.8,80.5,93.9,50.4,9647
11/18/2021,Jefferson County,MO,40.1,90177,47,48.8,69.6,91.2,46.6,103864
11/18/2021,Madison County,NE,41.8,14668,50.6,53.3,77.6,89.8,0,
11/18/2021,Okeechobee County,FL,43,18145,50.1,52.4,87.7,98.7,48.9,20574
11/18/2021,Pierce County,NE,34.8,2490,41.7,45,64.8,89.8,0,
11/18/2021,Kootenai County,ID,39.7,65734,,51.2,79.6,97.6,45.1,
11/18/2021,Penobscot County,ME,64.9,98698,73.2,74.7,90.9,96.5,71,106853
11/18/2021,Unknown County,IA,0,46615,0,0,0,97.4,0,53615
11/18/2021,Becker County,MN,50,17212,59.2,62.5,88.3,94.4,54.3,18517
11/18/2021,Baker County,OR,67,10810,77.3,81.4,99.9,97.8,83,13318
11/18/2021,Floyd County,GA,18.8,18469,22,21.8,16.5,58.3,19.1,
11/18/2021,Gwinnett County,GA,31.9,298530,38.3,38.9,51.1,58.3,35.2,326656
11/18/2021,Dodge County,WI,47.4,41630,54,56,84.4,96.8,50.7,44312
11/18/2021,Unknown County,OR,0,59542,0,0,0,97.8,0,76046
11/18/2021,Lawrence County,MS,50.5,6351,60.2,63.3,99.9,98.3,57.4,7215
11/18/2021,Bon Homme County,SD,52.5,3622,60,62.9,90.4,96.3,59.6,4098
11/18/2021,Winnebago County,WI,55.7,95743,64.3,65.6,88.9,96.8,60.2,102153
11/18/2021,Whiteside County,IL,53.3,29383,62,64,83.3,97.8,57.5,31655
11/18/2021,Logan County,OH,39,17813,45.8,49,78.5,98.6,41.2,18729
11/18/2021,Pike County,KY,49,28364,56.5,58.3,70.4,93.9,54.7,31472
11/18/2021,Bedford County,TN,38.4,19105,46,48.8,77,97.9,44,21824
11/18/2021,Benton County,TN,40.8,6596,47,49.4,72.9,97.9,45.3,7305
11/18/2021,Dubuque County,IA,59.1,57512,69.6,72,96.3,97.4,63.6,60730
11/18/2021,Mahnomen County,MN,54.7,3024,70.6,74.9,99.9,94.4,60.6,3333
11/18/2021,Hinsdale County,CO,56.7,465,63.2,64.3,73.6,97.3,61,
11/18/2021,Pend Oreille County,WA,37,5084,42.2,44.1,59.9,96.1,41.7,5709
11/18/2021,Logan County,IL,50,14310,57.1,59.1,84.7,97.8,53.1,15168
11/18/2021,Petersburg city,VA,33.3,10441,40,41.9,61.1,82.2,39.2,12276
11/18/2021,Mineral County,WV,34.7,9323,39.8,41.5,61.9,60.3,45.1,12105
11/18/2021,Noble County,IN,36,17197,42.9,45.4,75.3,98.7,39.2,18619
11/18/2021,La Salle Parish,LA,38.8,5782,45.6,48.8,66.8,96.7,42.8,6371
11/18/2021,Grundy County,TN,28,3757,32.3,34.6,50.6,97.9,32.6,4375
11/18/2021,York County,SC,43.5,122250,51.5,52.8,69.9,93.9,52.9,146374
11/18/2021,Duval County,TX,55,6139,66.5,68.9,75.6,99.1,64.9,7220
11/18/2021,Oneida County,WI,61.1,21760,68.8,71,96,96.8,64.9,23006
11/18/2021,Winneshiek County,IA,57.4,11467,64.7,66.5,92.8,97.4,61.6,12128
11/18/2021,Lawrence County,IL,38.8,6089,44.3,46.8,73.5,97.8,44,6891
11/18/2021,King George County,VA,43.7,11715,51.8,54.7,68,82.2,49.9,13362
11/18/2021,Westchester County,NY,71.3,689608,82.8,83.1,87,97.6,82.2,784629
11/18/2021,Clayton County,IA,45,7891,52.1,55.5,77.9,97.4,48,8381
11/18/2021,Aransas County,TX,52.2,12274,59.1,61,78.2,99.1,60.1,14125
11/18/2021,Boone County,IN,64.3,43644,77.4,78.9,97.5,98.7,69.7,46284
11/18/2021,Gratiot County,MI,42.4,17275,48.4,50.5,83.3,97.7,44.5,18125
11/18/2021,Ashland County,WI,63.6,9890,74.1,76.4,98.3,96.8,68.8,10594
11/18/2021,Itawamba County,MS,32.3,7547,37.5,39.7,66.3,98.3,35.9,8400
11/18/2021,Clearwater County,ID,38.1,3337,,45.2,70.5,97.6,42.1,
11/18/2021,Rockingham County,VA,41.1,33677,47.7,49.6,69.6,82.2,45.4,36875
11/18/2021,Colfax County,NM,57.2,6833,64.7,66.7,76.8,97.2,63.8,7597
11/18/2021,Real County,TX,46.3,1597,51.9,54,76.2,99.1,52.4,1808
11/18/2021,Pawnee County,KS,49.2,3156,54.7,56.9,79.7,93.6,52.8,3377
11/18/2021,Frederick County,VA,44.9,40063,52.5,54.7,72.3,82.2,52.5,46659
11/18/2021,Logan County,AR,42.7,9157,49.4,51.5,70.7,90.3,48.7,10430
11/18/2021,Shelby County,MO,44.3,2626,52.5,56.3,83.3,91.2,47.9,2836
11/18/2021,Murray County,OK,41.5,5846,48.7,51.6,71.1,93.9,47.4,6662
11/18/2021,Lane County,KS,39,599,46.1,49,74.8,93.6,42.9,657
11/18/2021,Darke County,OH,36,18414,42.5,45.7,76.2,98.6,38.3,19537
11/18/2021,McLean County,IL,57.6,98709,66.7,67.2,89.3,97.8,61.4,104719
11/18/2021,Gooding County,ID,36.6,5557,,50.1,72.2,97.6,41.3,
11/18/2021,Dillingham Census Area,AK,45.1,2219,58.1,58,69,96.7,50.6,2468
11/18/2021,Morgan County,GA,24,4630,28,29.1,43.1,58.3,25.2,4830
11/18/2021,Madison County,GA,23.3,6953,27.3,28.1,39.1,58.3,24.7,
11/18/2021,Worcester County,MA,62.3,517792,71.8,72.5,84.2,89.6,73.6,600706
11/18/2021,New London County,CT,72.3,191624,82.3,83.7,96,98.3,80.8,212030
11/18/2021,Greeley County,KS,47.9,590,58.7,62.8,81.1,93.6,50.9,627
11/18/2021,Dyer County,TN,36.6,13618,43.3,46.1,68.4,97.9,41.8,15481
11/18/2021,Henry County,IN,48.5,23260,55.6,58.3,84.6,98.7,52.3,24978
11/18/2021,Spalding County,GA,17.3,11572,20.5,20.8,24.5,58.3,18,
11/18/2021,Baker County,FL,31.8,9283,37.7,40.1,70.3,98.7,39.4,11490
11/18/2021,Osceola County,IA,42.3,2518,49.4,53.4,77.3,97.4,44.6,2655
11/18/2021,Mineral County,MT,49.6,2183,56.1,58.2,74.5,95.7,56.7,2483
11/18/2021,York County,VA,53.2,36333,62.4,64.3,85.4,82.2,61,41005
11/18/2021,Prairie County,AR,39.4,3180,45.7,47.3,56.1,90.3,47.5,3821
11/18/2021,Carroll County,MO,46,3993,53.7,58,83.4,91.2,50.3,4359
11/18/2021,Gila County,AZ,53.3,28773,61.4,63.2,70.2,97.7,61.6,33111
11/18/2021,Luzerne County,PA,58.8,186646,67.4,69,84.2,94.5,73,229991
11/18/2021,Trempealeau County,WI,60,17775,71.9,74.9,99.9,96.8,64.6,18905
11/18/2021,Cullman County,AL,35.4,29694,41.6,44.1,68.1,92.6,41.7,34906
11/18/2021,San Miguel County,CO,75.4,6168,84.5,84.4,79.8,97.3,85.9,6922
11/18/2021,Arenac County,MI,48.2,7177,54.5,57.5,81.6,97.7,51.2,7627
11/18/2021,Trinity County,TX,36.4,5333,41.8,43.9,59.2,99.1,42.2,6185
11/18/2021,Shelby County,IA,55.2,6324,64.2,68.1,87.9,97.4,58.7,6690
11/18/2021,Pulaski County,VA,41.3,14055,46.6,47.8,62.3,82.2,46.8,15864
11/18/2021,Henry County,KY,49,7897,57.6,60.7,83.2,93.9,54.6,8770
11/18/2021,Perry County,MO,36.9,7062,43.2,46.4,72.4,91.2,40.5,7730
11/18/2021,Delta County,MI,58.4,20882,66.7,70,97.6,97.7,61.8,22109
11/18/2021,Cavalier County,ND,55.9,2102,65.9,68.7,77.4,92.2,61.1,2284
11/18/2021,Tompkins County,NY,72,73558,79.6,79.6,93.3,97.6,80.3,79585
11/18/2021,Kewaunee County,WI,48,9802,55.5,58.1,81,96.8,51,10354
11/18/2021,Florence County,SC,49.6,68657,58.5,61.1,86,93.9,56.6,77723
11/18/2021,St. Helena Parish,LA,28.1,2846,32.4,33,43.1,96.7,31.9,3225
11/18/2021,Winnebago County,IL,51.8,146409,61.1,63.6,83.4,97.8,56.7,159936
11/18/2021,Washita County,OK,36,3930,42.8,45.4,69.2,93.9,42.3,4614
11/18/2021,Jefferson County,PA,46.5,20200,54,57.2,86.7,94.5,55.2,23888
11/18/2021,Winchester city,VA,41.2,11571,48.5,50.2,68,82.2,49.6,13878
11/18/2021,Columbia County,PA,58.7,38151,66.1,67.7,94.7,94.5,69.8,45022
11/18/2021,Cheyenne County,NE,39.2,3496,46.2,49.4,76.6,89.8,41,
11/18/2021,Jefferson County,ID,34.3,10255,,51.7,80.6,97.6,38.3,
11/18/2021,Brazoria County,TX,52.3,195863,63.2,64.6,82.6,99.1,58.4,218320
11/18/2021,Crisp County,GA,19.6,4379,23.1,22.8,20.5,58.3,21.8,4853
11/18/2021,Stevens County,KS,32.7,1793,39.8,42.6,56.7,93.6,37.8,2058
11/18/2021,Haralson County,GA,15.7,4680,18.6,19.4,24.5,58.3,16.7,4949
11/18/2021,Lake and Peninsula Borough,AK,51.8,824,64.2,65.6,71,96.7,60.9,934
11/18/2021,Livingston County,KY,45.7,4202,52.7,55.5,79.4,93.9,51.1,4679
11/18/2021,Unknown County,IL,0,165743,0,0,0,97.8,0,190051
11/18/2021,Gaston County,NC,45.6,102333,53.4,55.5,77.5,97.2,57.1,127437
11/18/2021,Northumberland County,PA,56.5,51319,64.7,67.4,88.6,94.5,66.5,60112
11/18/2021,San Juan County,UT,53.5,8192,65.7,68,78.9,97.5,61.9,9461
11/18/2021,San Juan County,NM,63.5,78734,76.2,76.7,96.8,97.2,78,95073
11/18/2021,DeKalb County,TN,37.8,7754,44,46.9,71.8,97.9,43.2,8841
11/18/2021,Carbon County,UT,42.9,8785,51.4,54.4,79.8,97.5,50,10228
11/18/2021,Allendale County,SC,53.2,4622,60.6,62.9,74.9,93.9,61.5,5329
11/18/2021,San Francisco County,CA,75.7,667514,83.5,83,86.4,97.4,86.5,747134
11/18/2021,Alpine County,CA,0,0,0,0,0,0,0,0
11/18/2021,Honolulu County,HI,0,0,0,0,0,99.9,0,0
11/18/2021,Marion County,OR,57.4,199805,68.4,70.2,86.5,97.8,63.3,218016
11/18/2021,Norton County,KS,49.2,2640,56.2,59.1,71.7,93.6,50.2,2682
11/18/2021,Sullivan County,IN,46.2,9539,52.7,55,80.2,98.7,50.2,10335
11/18/2021,Valley County,NE,30.3,1258,35.6,37.8,49.2,89.8,0,
11/18/2021,Miami County,OH,43.5,46573,51.1,53.9,78.2,98.6,46.3,49192
11/18/2021,Ohio County,KY,36.4,8742,43.1,45.9,67.8,93.9,41.2,9835
11/18/2021,Richland County,MT,36.5,3943,43.9,47.1,80.4,95.7,39.1,4206
11/18/2021,Blaine County,OK,42.9,4042,51.6,53.8,65.3,93.9,49.5,4662
11/18/2021,Union County,TN,32.3,6441,37.4,39.9,59.5,97.9,36.5,7288
11/18/2021,Sacramento County,CA,59.4,921407,70.1,71.5,86.8,97.4,67.2,1027399
11/18/2021,Franklin County,WA,46.2,44014,58.9,62.3,81.3,96.1,51.6,48770
11/18/2021,Moniteau County,MO,33.5,5411,39.9,41.5,69.8,91.2,37,5942
11/18/2021,Santa Rosa County,FL,46.1,84964,53.6,55.8,85,98.7,54.6,99992
11/18/2021,Val Verde County,TX,58.9,28895,73.2,72.6,78.4,99.1,75.1,36705
11/18/2021,Montour County,PA,72.8,13277,84.4,86.6,99.9,94.5,84.4,15100
11/18/2021,Jessamine County,KY,48.6,26282,57.6,59.5,79.1,93.9,56.1,29983
11/18/2021,Nolan County,TX,38.8,5702,46.7,50,75.2,99.1,42.6,6260
11/18/2021,Storey County,NV,19,783,20.3,20.8,23.7,94.9,21.5,884
11/18/2021,Covington County,MS,46.1,8584,54.9,57.9,84.7,98.3,52.8,9828
11/18/2021,Guaynabo Municipio,PR,82.6,69161,92.6,93.9,93.3,95.8,96.2,79720
11/18/2021,Fleming County,KY,46.8,6823,55.6,58.6,85.1,93.9,51.4,7466
11/18/2021,Ward County,ND,41.5,28069,49.8,51.7,75.2,92.2,50.5,33898
11/18/2021,White County,TN,39.6,10816,46.1,49.1,78.7,97.9,44,12011
11/18/2021,Brown County,MN,60.5,15131,70.5,73.1,99.9,94.4,63.9,15765
11/18/2021,Faulkner County,AR,44.2,55723,51.9,52.8,78.9,90.3,50.8,63233
11/18/2021,Clay County,KS,52.9,4232,62.4,65.1,86,93.6,56.9,4527
11/18/2021,Dallas County,IA,59.1,55201,72.6,74.3,92.5,97.4,65.1,58932
11/18/2021,Riverside County,CA,52,1284186,61.9,63.7,79.7,97.4,59.9,1466179
11/18/2021,Hancock County,IA,46.1,4899,53.4,56.9,79.3,97.4,48.8,5167
11/18/2021,Mercer County,ND,35.9,2937,42.4,45.5,72.4,92.2,40.7,3324
11/18/2021,Manati Municipio,PR,71.8,26770,80.5,80.5,84,95.8,79.3,29355
11/18/2021,Inyo County,CA,0,0,0,0,0,0,0,0
11/18/2021,Kittitas County,WA,49.8,23886,56.1,57.2,84.3,96.1,55.4,26338
11/18/2021,Heard County,GA,14.4,1717,16.8,17.5,18.8,58.3,14.5,
11/18/2021,Nicholas County,WV,30.7,7509,35.4,36.9,54.4,60.3,41.4,10086
11/18/2021,Mayes County,OK,39.2,16122,46.2,48.9,69.8,93.9,48.2,19754
11/18/2021,Anderson County,SC,37.1,75156,43.5,45.6,69.7,93.9,41.5,83549
11/18/2021,Kennebec County,ME,64.6,79054,73.7,75.4,90.8,96.5,72.2,87070
11/18/2021,Knott County,KY,44.5,6585,51.3,52.4,66.2,93.9,49.2,7257
11/18/2021,Cheshire County,NH,57.6,43817,65.1,66.1,87.2,94.1,75.4,57029
11/18/2021,Phillips County,CO,47.1,2008,55.5,60.3,69.6,97.3,52.7,2240
11/18/2021,Madera County,CA,46.7,73463,57.1,59,79,97.4,56.3,87764
11/18/2021,Adams County,CO,60.4,312546,72.7,74.5,87.7,97.3,65.7,334746
11/18/2021,Lafayette County,AR,38.6,2556,43.6,45.7,55.7,90.3,44.7,2951
11/18/2021,Fayette County,IN,36.3,8396,42.1,45,73,98.7,39.4,9083
11/18/2021,Talladega County,AL,33.6,26844,38.8,40.7,62.2,92.6,40.9,32694
11/18/2021,Cedar County,MO,30,4304,35.5,38.3,57.3,91.2,33.4,4780
11/18/2021,Richardson County,NE,47.2,3715,55,57.3,74.7,89.8,48.1,
11/18/2021,Unknown County,MO,0,273610,0,0,0,91.2,0,332529
11/18/2021,Alamosa County,CO,50.7,8231,60.6,62.1,90.3,97.3,56.2,9025
11/18/2021,Hardeman County,TN,41.8,10465,47.7,49.4,74,97.9,47.9,11974
11/18/2021,Marion County,IN,50.7,489221,61,63.2,82.3,98.7,56.2,537171
11/18/2021,Otero County,CO,43.9,8016,51.6,55.2,74,97.3,47.3,8556
11/18/2021,Anderson County,KY,50.3,11437,59.3,61.7,84.7,93.9,58.1,13128
11/18/2021,Montgomery County,AR,34.3,3080,38.8,40.9,58.4,90.3,39.4,3536
11/18/2021,Fannin County,GA,21.8,5711,24.3,25.1,29.4,58.3,23.5,6141
11/18/2021,Crawford County,IA,49.7,8364,59.7,62.6,83.9,97.4,52.9,8887
11/18/2021,Unknown County,NE,0,111945,0,0,0,89.8,0,189823
11/18/2021,Raleigh County,WV,22,16133,25.5,26.6,37,60.3,32.4,23610
11/18/2021,Aguada Municipio,PR,66,24233,74,74.3,67.1,95.8,76.8,28016
11/18/2021,Fajardo Municipio,PR,70.5,20771,79.1,79.1,80.7,95.8,80.5,23474
11/18/2021,Haskell County,KS,35.2,1396,42.8,46.4,67.7,93.6,39.7,1569
11/18/2021,Northwest Arctic Borough,AK,52,3962,69.7,71,85.6,96.7,56.3,4234
11/18/2021,Crow Wing County,MN,52,33845,60.3,62.9,89.1,94.4,55.8,35914
11/18/2021,Page County,IA,49.2,7437,55.8,58.2,80.5,97.4,53.8,8093
11/18/2021,Beaver County,UT,42.1,2822,53.3,58.2,87.1,97.5,49.8,3334
11/18/2021,Bennett County,SD,47.7,1605,61.8,64.5,77.9,96.3,55.6,1862
11/18/2021,Bedford County,PA,35.5,16980,40.4,42.8,65.3,94.5,40.7,19451
11/18/2021,Chambers County,AL,28.6,9503,33.2,34.7,49.9,92.6,34.1,11313
11/18/2021,Culpeper County,VA,43.7,22968,52,54.2,72.3,82.2,49.8,26006
11/18/2021,Garfield County,NE,27.7,546,31.3,32.9,44.7,89.8,0,
11/18/2021,Harrison County,MO,31,2590,36.6,39.6,60.1,91.2,36,2994
11/18/2021,Cabell County,WV,22.5,20715,25.9,26.4,34.2,60.3,34.6,31435
11/18/2021,Meade County,SD,50,14178,58.6,61.3,80.6,96.3,59.1,16700
11/18/2021,Schoolcraft County,MI,52.8,4270,59.3,61,80.7,97.7,54.3,4397
11/18/2021,Summit County,OH,57.1,309115,66.1,67.7,86.6,98.6,61.2,326533
11/18/2021,Somerset County,ME,56.4,28492,63.9,66.2,86.5,96.5,61.2,30711
11/18/2021,Glynn County,GA,45.8,39050,53.1,55.6,79,58.3,51.9,44195
11/18/2021,Schuyler County,NY,57.8,10298,65.8,67.8,87.6,97.6,62.3,11010
11/18/2021,Kalamazoo County,MI,56.8,150475,66.2,67.3,90.8,97.7,59.3,156874
11/18/2021,Nelson County,ND,64.7,1862,73.7,76.4,99.9,92.2,70.5,2026
11/18/2021,Culebra Municipio,PR,93.3,1599,99.9,99.9,95.9,95.8,99.9,1851
11/18/2021,Adjuntas Municipio,PR,67.9,11782,76.1,75.9,74.7,95.8,74.6,12877
11/18/2021,Buffalo County,WI,46.4,6048,53.4,55.1,78.9,96.8,50.4,6486
11/18/2021,Independence County,AR,36.8,13910,43.8,45.5,63.9,90.3,42.9,16112
11/18/2021,Holt County,MO,38.5,1695,44.2,46.8,65.3,91.2,42.6,1875
11/18/2021,Hettinger County,ND,36.3,906,44.1,47.4,76.6,92.2,41.4,1033
11/18/2021,Hancock County,GA,15.1,1275,16.6,15.7,13.8,58.3,16.3,1372
11/18/2021,Vinton County,OH,36.2,4732,41.9,44.1,68.5,98.6,38.1,4970
11/18/2021,Unknown County,NV,0,85148,0,0,0,94.9,0,119632
11/18/2021,Pittsylvania County,VA,39.5,23866,44.5,46.6,62.4,82.2,44.9,27060
11/18/2021,Stone County,MO,35.6,11361,39.6,41.2,53.7,91.2,39.8,12684
11/18/2021,Douglas County,WI,39.4,17019,45.2,46.7,66.8,96.8,48.2,20619
11/18/2021,Santa Cruz County,AZ,92.4,42985,99.9,99.9,99.9,97.7,99.9,49381
11/18/2021,Osage County,KS,46.6,7425,54.3,57.4,80.5,93.6,51.5,8180
11/18/2021,Marshall County,IA,59.4,23398,71.1,73.7,94.5,97.4,64.5,25125
11/18/2021,Pickett County,TN,41,2070,45.5,48.2,67.7,97.9,45.8,2307
11/18/2021,Sonoma County,CA,69.6,344163,79.2,80,87.2,97.4,79.5,387037
11/18/2021,Guayanilla Municipio,PR,73.3,12916,82.2,81.2,86.3,95.8,81.8,14258
11/18/2021,Jackson County,KS,58,7636,69.2,71.8,82.6,93.6,63.6,8304
11/18/2021,Johnson County,IA,65.5,98989,75.7,76.1,97.7,97.4,72.9,106447
11/18/2021,Bent County,CO,24.1,1343,26.7,26.6,37.7,97.3,25.5,1410
11/18/2021,Isanti County,MN,38.6,15674,45.5,47.5,72.2,94.4,41.9,16858
11/18/2021,New Kent County,VA,48.6,11225,55.7,57.5,85.9,82.2,53.5,12267
11/18/2021,Scott County,MN,62.2,92639,75,77.2,96.7,94.4,66.8,97145
11/18/2021,Rosebud County,MT,76.3,6815,94.4,94.6,99.9,95.7,89.8,7921
11/18/2021,Clark County,ID,34.6,292,,44.2,45.7,97.6,38,
11/18/2021,Greene County,AR,39.5,17909,47,48.9,69.9,90.3,45.2,20370
11/18/2021,Dallas County,AR,52.4,3673,60.5,61.4,73.3,90.3,59.7,4180
11/18/2021,Hamilton County,IN,65.1,220205,78.5,80.6,97.3,98.7,70.3,233459
11/18/2021,Clinton County,IL,52.2,19599,60.5,62.5,83.6,97.8,55.5,20817
11/18/2021,Rio Grande County,CO,56.8,6404,66.1,68.7,91.2,97.3,62.7,6997
11/18/2021,Mason County,KY,46.5,7937,54.8,57.4,80.3,93.9,51.3,8737
11/18/2021,Jefferson Davis Parish,LA,33.8,10592,40.6,43.5,66.1,96.7,37.5,11740
11/18/2021,Muscatine County,IA,55.1,23488,65.7,68.4,88.8,97.4,60.4,25539
11/18/2021,Lincoln County,WA,49.4,5399,57.2,60.1,75,96.1,51.7,5650
11/18/2021,Gentry County,MO,40.2,2640,48.6,51,75.1,91.2,44.1,2894
11/18/2021,St. John the Baptist Parish,LA,53.2,22780,63.1,66,87.4,96.7,62,26485
11/18/2021,Motley County,TX,25.2,302,28.5,30.9,51.4,99.1,37.5,450
11/18/2021,Perkins County,NE,37,1071,44.2,47.9,67.2,89.8,37.4,
11/18/2021,Herkimer County,NY,54.1,33169,62.2,63.9,81.4,97.6,58.3,35555
11/18/2021,Bradley County,AR,52.1,5607,61.8,63.8,79.3,90.3,60.1,6448
11/18/2021,Mifflin County,PA,50,23075,58.6,62.2,90.1,94.5,57,26179
11/18/2021,Richland County,OH,40.1,48540,46.7,49.2,75.9,98.6,42.4,51180
11/18/2021,Minnehaha County,SD,58.7,113306,71.1,73.4,99.1,96.3,71.5,137319
11/18/2021,Boise County,ID,29.4,2306,,35.2,51.6,97.6,34.3,
11/18/2021,Towner County,ND,43.5,953,50.9,52.6,65.6,92.2,47.7,1018
11/18/2021,Lauderdale County,TN,34.5,8848,40.2,43.1,71.1,97.9,39.6,10151
11/18/2021,Madison County,TX,36.7,5240,42.6,45.2,62.8,99.1,43.1,6160
11/18/2021,Howell County,MO,30.1,12083,35.8,37.5,54.1,91.2,35,14015
11/18/2021,Ottawa County,OH,57,23116,64.2,66.4,85.7,98.6,60.7,24454
11/18/2021,Cortland County,NY,54.3,25845,62,63,84.9,97.6,58,27394
11/18/2021,Sac County,IA,49.3,4796,57.9,62.3,83.6,97.4,52.3,5073
11/18/2021,Unicoi County,TN,50.1,8967,56.8,59.3,80.4,97.9,56.3,10030
11/18/2021,Martinsville city,VA,39.1,4913,47.2,50.4,77.5,82.2,45.3,5675
11/18/2021,Scott County,AR,43.8,4499,51.4,54.1,62.5,90.3,51.4,5277
11/18/2021,Bradford County,FL,39,10996,44.7,46.5,73.1,98.7,46.5,13095
11/18/2021,Wayne County,IN,45.3,29824,52.8,55.2,80.7,98.7,49.3,32316
11/18/2021,Jenkins County,GA,23,1993,26.3,26.5,38.1,58.3,25.7,2214
11/18/2021,Unknown County,LA,0,73810,0,0,0,96.7,0,
11/18/2021,Oceana County,MI,50.4,13340,58.8,61.7,82.5,97.7,52.3,13831
11/18/2021,Somerset County,NJ,67.8,222975,78,80,83.9,93.6,79.6,258388
11/18/2021,Bartholomew County,IN,54.4,45610,64.7,66.6,84.4,98.7,59,48851
11/18/2021,Sheridan County,MT,45.4,1501,52.7,56,90.1,95.7,48.1,1591
11/18/2021,Rowan County,NC,40.1,56972,46.7,49,71.9,97.2,49,69279
11/18/2021,Bayfield County,WI,75.5,11359,85,87.4,99.9,96.8,82.4,12240
11/18/2021,Colorado County,TX,47.4,10182,56,58.9,78.6,99.1,53.4,11470
11/18/2021,Morton County,KS,37.3,966,44.1,46.3,65,93.6,42.1,1087
11/18/2021,Rice County,MN,57.7,38634,67.1,68.3,96.3,94.4,61.3,40390
11/18/2021,Greene County,VA,44.9,8893,52.7,54.8,68.7,82.2,49.7,9774
11/18/2021,Suffolk city,VA,47,43290,55.7,57.2,78.7,82.2,53.6,48973
11/18/2021,Ralls County,MO,26.3,2711,30.3,32.2,50.1,91.2,29.1,2994
11/18/2021,Lafayette County,MS,50.7,27361,57.7,58.9,82.8,98.3,55.6,29900
11/18/2021,Greenville County,SC,49.6,259883,58.4,60.5,82.8,93.9,56.9,295423
11/18/2021,Jewell County,KS,42.4,1221,49.2,51.7,71.8,93.6,45.2,1301
11/18/2021,Essex County,MA,66.1,521498,76.4,77,86.8,89.6,76.8,594856
11/18/2021,Perry County,PA,48.2,22326,56.1,59,91.6,94.5,63.3,29226
11/18/2021,Craig County,VA,31.9,1636,35.6,37.5,52.1,82.2,35.9,1838
11/18/2021,Blanco County,TX,48.7,5816,54.5,57.5,79.5,99.1,55.1,6576
11/18/2021,Los Angeles County,CA,63.3,6355696,73.6,74.2,80.8,97.4,73.4,7274755
11/18/2021,Manassas Park city,VA,41.8,7301,48.5,49.2,54.1,82.2,48.6,8466
11/18/2021,Bell County,TX,53.7,195063,66.4,69,91.4,99.1,60.1,217873
11/18/2021,Stone County,MS,41.4,7589,48.3,50.7,83.1,98.3,48.2,8822
11/18/2021,Morris County,NJ,70.7,347802,81.2,83.3,88.7,93.6,80.3,389712
11/18/2021,Montgomery County,VA,43.3,42665,48.1,48.1,71.2,82.2,50.1,48566
11/18/2021,Lee County,KY,45.9,3395,52.1,53.9,71.3,93.9,50,3699
11/18/2021,Monmouth County,NJ,61.7,381496,70.7,73.5,82.4,93.6,72,441966
11/18/2021,St. Charles County,MO,55.7,223794,65.3,67.2,87.5,91.2,62.5,248187
11/18/2021,Crook County,WY,26.4,2005,31.9,34.2,61.1,96.4,30.9,2339
11/18/2021,Platte County,NE,42.2,14117,51.2,54.5,66.7,89.8,0,
11/18/2021,Grady County,GA,20.2,4976,24,23.7,22,58.3,22.3,5466
11/18/2021,La Paz County,AZ,43.6,9208,49,49.2,55,97.7,52.2,10988
11/18/2021,Arroyo Municipio,PR,66.8,11521,74.9,74.8,77.7,95.8,74.3,12711
11/18/2021,Rock Island County,IL,54.7,77654,64.2,66.2,83.7,97.8,63.3,89472
11/18/2021,Warren County,NY,71,45406,80.2,81.7,91.6,97.6,76.9,48660
11/18/2021,Robertson County,TX,40.5,6919,48,50.4,68.1,99.1,46.6,7953
11/18/2021,Pettis County,MO,39.1,16556,46.8,49.6,69.4,91.2,44.5,18790
11/18/2021,Crawford County,PA,46.7,39496,53.7,56.2,80.1,94.5,57.4,48300
11/18/2021,Campbell County,VA,38.6,21189,44.1,46.3,66.8,82.2,43.3,23726
11/18/2021,Delaware County,OH,66.8,139644,79.7,81.5,95.4,98.6,70.8,144333
11/18/2021,Page County,VA,36,8606,41.1,43.3,62.2,82.2,39.2,9350
11/18/2021,Jasper County,GA,17,2417,19.9,20.6,28.3,58.3,18.6,2642
